game_id	player_id	sector_id	tic	timestamp	x	y	z	angle	momx	momy	health	armor	ammo
2	1	20	2096	2025-03-10 09:24:59.885714	905.1621	0.0000	7.5985	-1.866312	-1.5243	3.9981	146	15	385
2	1	20	2097	2025-03-10 09:24:59.914286	903.1072	0.0000	7.3566	-1.786850	-2.0549	7.8367	147	16	382
2	1	20	2098	2025-03-10 09:24:59.942857	901.4965	0.0000	7.1087	-1.697091	-1.6107	6.1356	147	15	379
2	1	20	2099	2025-03-10 09:24:59.971429	900.3030	0.0000	6.9646	-1.732758	-1.1934	5.9255	145	14	378
2	1	20	2100	2025-03-10 09:25:00.000000	899.2067	0.0000	6.6587	-1.663267	-1.0963	7.0762	146	13	377
2	1	20	2101	2025-03-10 09:25:00.028571	899.8774	0.0000	6.9505	-1.611612	0.6706	3.7943	146	12	379
2	1	20	2102	2025-03-10 09:25:00.057143	899.8285	0.0000	6.8387	-1.591485	-0.0489	6.3846	144	11	380
2	1	20	2103	2025-03-10 09:25:00.085714	899.9426	0.0000	6.7151	-1.549949	0.1141	1.7460	143	11	382
2	1	20	2104	2025-03-10 09:25:00.114286	899.9474	0.0000	6.9134	-1.615730	0.0048	3.6782	143	11	381
2	1	20	2105	2025-03-10 09:25:00.142857	899.3219	0.0000	6.9165	-1.654032	-0.6255	7.7835	143	10	381
2	1	20	2106	2025-03-10 09:25:00.171429	898.4672	0.0000	6.7903	-1.693726	-0.8547	7.5691	142	10	383
2	1	20	2107	2025-03-10 09:25:00.200000	897.4902	0.0000	6.7664	-1.665500	-0.9770	7.4723	140	11	380
2	1	20	2108	2025-03-10 09:25:00.228571	895.7623	0.0000	6.6916	-1.753713	-1.7279	8.1362	141	12	380
2	1	20	2109	2025-03-10 09:25:00.257143	894.2657	0.0000	7.0532	-1.821032	-1.4966	3.7025	143	11	377
2	1	20	2110	2025-03-10 09:25:00.285714	893.7713	0.0000	7.5858	-1.799969	-0.4944	5.8228	143	12	376
2	1	20	2111	2025-03-10 09:25:00.314286	891.7950	0.0000	7.7340	-1.895086	-1.9762	5.5556	145	12	374
2	1	20	2112	2025-03-10 09:25:00.342857	891.4431	0.0000	7.8292	-1.751428	-0.3519	2.7463	147	12	372
2	1	20	2113	2025-03-10 09:25:00.371429	890.8029	0.0000	8.0172	-1.726982	-0.6402	3.5799	147	11	371
2	1	20	2114	2025-03-10 09:25:00.400000	888.7739	0.0000	8.0738	-1.775185	-2.0290	9.3222	145	12	370
2	1	20	2115	2025-03-10 09:25:00.428571	887.5932	0.0000	8.4886	-1.821316	-1.1807	4.4780	144	13	367
2	1	20	2116	2025-03-10 09:25:00.457143	887.3254	0.0000	8.4593	-1.813530	-0.2678	4.1045	144	13	368
2	1	20	2117	2025-03-10 09:25:00.485714	885.7187	0.0000	8.1843	-1.802852	-1.6066	5.6314	145	12	370
2	1	20	2118	2025-03-10 09:25:00.514286	883.7075	0.0000	8.0287	-1.765202	-2.0112	7.5036	146	13	367
2	1	20	2119	2025-03-10 09:25:00.542857	882.5131	0.0000	7.9061	-1.726333	-1.1944	5.9995	147	12	369
2	1	20	2120	2025-03-10 09:25:00.571429	881.7438	0.0000	7.8631	-1.837480	-0.7693	2.9257	149	13	371
2	1	20	2121	2025-03-10 09:25:00.600000	880.5504	0.0000	8.4090	-1.865303	-1.1934	4.3561	147	13	372
2	1	20	2122	2025-03-10 09:25:00.628571	879.6719	0.0000	8.2344	-1.776872	-0.8785	6.1607	146	12	370
2	1	20	2123	2025-03-10 09:25:00.657143	878.2340	0.0000	7.9162	-1.746093	-1.4378	5.1867	145	13	373
2	1	20	2124	2025-03-10 09:25:00.685714	878.5261	0.0000	8.0525	-1.669341	0.2921	4.5810	146	14	370
2	1	20	2125	2025-03-10 09:25:00.714286	878.5137	0.0000	7.5816	-1.631783	-0.0125	4.7617	145	13	368
2	1	20	2126	2025-03-10 09:25:00.742857	878.7459	0.0000	7.0133	-1.630208	0.2322	5.3702	144	12	370
2	1	20	2127	2025-03-10 09:25:00.771429	879.1431	0.0000	7.4066	-1.566680	0.3972	4.0232	145	12	367
2	1	20	2128	2025-03-10 09:25:00.800000	879.6598	0.0000	7.5951	-1.552166	0.5167	3.6524	145	11	366
2	1	20	2129	2025-03-10 09:25:00.828571	880.1648	0.0000	7.2933	-1.458047	0.5050	6.6202	145	10	369
2	1	20	2130	2025-03-10 09:25:00.857143	879.9188	0.0000	7.3003	-1.540829	-0.2460	8.1277	145	10	371
2	1	20	2131	2025-03-10 09:25:00.885714	879.4962	0.0000	7.7018	-1.496851	-0.4226	3.4811	146	10	373
2	1	20	2132	2025-03-10 09:25:00.914286	879.3203	0.0000	7.7703	-1.510597	-0.1758	6.9234	145	9	374
2	1	20	2133	2025-03-10 09:25:00.942857	880.4566	0.0000	8.1278	-1.514653	1.1363	5.3038	143	8	373
2	1	20	2134	2025-03-10 09:25:00.971429	881.6081	0.0000	7.9598	-1.485955	1.1514	8.5471	142	7	370
2	1	20	2135	2025-03-10 09:25:01.000000	881.8262	0.0000	8.5407	-1.442117	0.2181	5.6658	143	8	369
2	1	20	2136	2025-03-10 09:25:01.028571	883.0601	0.0000	8.1038	-1.414414	1.2340	9.2080	141	7	367
2	1	20	2137	2025-03-10 09:25:01.057143	885.2247	0.0000	8.4225	-1.362670	2.1646	7.4064	140	8	370
2	1	20	2138	2025-03-10 09:25:01.085714	886.7241	0.0000	8.3239	-1.398120	1.4994	4.5119	142	8	368
2	1	20	2139	2025-03-10 09:25:01.114286	887.0955	0.0000	8.0478	-1.479720	0.3714	3.9818	143	9	366
2	1	20	2140	2025-03-10 09:25:01.142857	887.5327	0.0000	8.9247	-1.487541	0.4371	4.5448	144	10	367
2	1	20	2141	2025-03-10 09:25:01.171429	888.3818	0.0000	9.3285	-1.468488	0.8491	7.7261	145	9	366
2	1	20	2142	2025-03-10 09:25:01.200000	889.3230	0.0000	9.0679	-1.470385	0.9412	6.2447	145	9	368
2	1	20	2143	2025-03-10 09:25:01.228571	889.5942	0.0000	9.3931	-1.522491	0.2712	4.8812	145	10	368
2	1	20	2144	2025-03-10 09:25:01.257143	889.4416	0.0000	9.3565	-1.521431	-0.1526	8.9564	144	10	365
2	1	20	2145	2025-03-10 09:25:01.285714	889.1702	0.0000	9.1846	-1.552523	-0.2714	3.4375	145	10	362
2	1	20	2146	2025-03-10 09:25:01.314286	889.8009	0.0000	9.0546	-1.520526	0.6307	10.0099	147	11	360
2	1	20	2147	2025-03-10 09:25:01.342857	889.8717	0.0000	9.3095	-1.452641	0.0708	2.5128	149	10	361
2	1	20	2148	2025-03-10 09:25:01.371429	890.3983	0.0000	9.3046	-1.410521	0.5267	4.9206	148	11	362
2	1	20	2149	2025-03-10 09:25:01.400000	892.4656	0.0000	9.6552	-1.421373	2.0673	8.2894	148	10	362
2	1	20	2150	2025-03-10 09:25:01.428571	893.7132	0.0000	9.5184	-1.435781	1.2476	7.6426	147	9	364
2	1	20	2151	2025-03-10 09:25:01.457143	894.7916	0.0000	9.6010	-1.351705	1.0783	6.2022	148	8	367
2	1	20	2152	2025-03-10 09:25:01.485714	896.0573	0.0000	9.2095	-1.362852	1.2658	7.8974	149	9	364
2	1	20	2153	2025-03-10 09:25:01.514286	897.7652	0.0000	9.2845	-1.212373	1.7079	5.8233	150	8	366
2	1	20	2154	2025-03-10 09:25:01.542857	900.8532	0.0000	9.0852	-1.146324	3.0880	6.5036	151	9	363
2	1	20	2155	2025-03-10 09:25:01.571429	903.8865	0.0000	8.9447	-1.139918	3.0333	5.5963	152	8	366
2	1	20	2156	2025-03-10 09:25:01.600000	905.7729	0.0000	8.9608	-1.165176	1.8864	4.4627	152	9	364
2	1	20	2157	2025-03-10 09:25:01.628571	908.6785	0.0000	8.8578	-1.138417	2.9056	5.5498	152	8	363
2	1	20	2158	2025-03-10 09:25:01.657143	911.2887	0.0000	8.8810	-1.004587	2.6101	4.1260	152	7	366
2	1	20	2159	2025-03-10 09:25:01.685714	915.2011	0.0000	9.3519	-1.044293	3.9124	5.3419	151	7	369
2	1	20	2160	2025-03-10 09:25:01.714286	918.9570	0.0000	9.2330	-1.032329	3.7560	6.9196	152	6	371
2	1	20	2161	2025-03-10 09:25:01.742857	919.6860	0.0000	9.2961	-1.041819	0.7289	2.6623	151	6	373
2	1	20	2162	2025-03-10 09:25:01.771429	923.5095	0.0000	9.1175	-1.043847	3.8235	6.1438	153	7	376
2	1	20	2163	2025-03-10 09:25:01.800000	923.2241	0.0000	9.5774	-1.001713	-0.2854	0.3768	153	7	376
2	1	20	2164	2025-03-10 09:25:01.828571	926.2469	0.0000	9.5739	-1.033439	3.0228	3.0871	155	6	379
2	1	20	2165	2025-03-10 09:25:01.857143	928.6354	0.0000	9.5339	-1.038548	2.3885	3.8369	155	5	378
2	1	20	2166	2025-03-10 09:25:01.885714	932.7833	0.0000	9.7927	-1.023020	4.1479	8.1448	155	4	379
2	1	20	2167	2025-03-10 09:25:01.914286	935.5119	0.0000	9.9158	-1.019381	2.7286	5.3025	157	5	377
2	1	20	2168	2025-03-10 09:25:01.942857	941.1977	0.0000	10.1865	-1.084024	5.6858	9.2208	155	5	380
2	1	20	2169	2025-03-10 09:25:01.971429	944.3034	0.0000	9.7998	-1.004001	3.1057	5.7543	155	5	380
2	1	20	2170	2025-03-10 09:25:02.000000	947.2011	0.0000	9.8031	-0.995344	2.8976	3.5874	153	5	377
2	1	20	2171	2025-03-10 09:25:02.028571	951.1062	0.0000	9.5916	-0.917107	3.9051	4.6455	152	5	379
2	1	20	2172	2025-03-10 09:25:02.057143	956.4767	0.0000	9.8204	-0.951590	5.3705	8.0731	150	5	380
2	1	20	2173	2025-03-10 09:25:02.085714	959.4327	0.0000	9.6934	-0.975756	2.9560	4.0070	148	4	381
2	1	20	2174	2025-03-10 09:25:02.114286	964.4792	0.0000	9.7996	-0.927870	5.0465	6.6511	150	3	379
2	1	20	2175	2025-03-10 09:25:02.142857	967.7162	0.0000	9.6783	-0.939630	3.2370	4.6061	152	4	376
2	1	20	2176	2025-03-10 09:25:02.171429	970.7003	0.0000	9.7096	-0.983496	2.9841	3.6207	152	3	376
2	1	20	2177	2025-03-10 09:25:02.200000	972.8354	0.0000	9.9977	-0.905681	2.1351	1.7953	152	3	379
2	1	20	2178	2025-03-10 09:25:02.228571	974.5755	0.0000	9.7054	-0.882659	1.7401	2.1011	151	2	381
2	1	20	2179	2025-03-10 09:25:02.257143	979.9765	0.0000	9.6587	-0.758570	5.4009	4.0788	152	2	381
2	1	20	2180	2025-03-10 09:25:02.285714	985.6555	0.0000	9.6274	-0.782818	5.6790	5.2589	154	2	380
2	1	20	2181	2025-03-10 09:25:02.314286	991.5370	0.0000	9.3734	-0.794590	5.8815	5.3391	153	2	382
2	1	20	2182	2025-03-10 09:25:02.342857	995.4882	0.0000	9.3230	-0.848219	3.9512	3.5290	151	1	385
2	1	20	2183	2025-03-10 09:25:02.371429	998.3117	0.0000	9.7475	-0.836931	2.8235	3.3119	151	1	387
2	1	20	2184	2025-03-10 09:25:02.400000	1000.0771	0.0000	9.4220	-0.864060	1.7653	2.4813	151	2	384
2	1	20	2185	2025-03-10 09:25:02.428571	1003.6200	0.0000	9.7528	-0.872016	3.5429	4.5640	151	1	381
2	1	20	2186	2025-03-10 09:25:02.457143	1006.1751	0.0000	10.1816	-0.907253	2.5551	3.9684	153	1	381
2	1	20	2187	2025-03-10 09:25:02.485714	1012.6083	0.0000	10.0613	-0.894454	6.4332	9.1466	155	1	382
2	1	20	2188	2025-03-10 09:25:02.514286	1020.2957	0.0000	9.7191	-0.814696	7.6874	7.9918	156	1	385
2	1	20	2189	2025-03-10 09:25:02.542857	1026.6773	0.0000	9.9366	-0.816597	6.3815	6.5201	155	1	382
2	1	20	2190	2025-03-10 09:25:02.571429	1027.9417	0.0000	10.0252	-0.805993	1.2644	2.2154	157	2	382
2	1	20	2191	2025-03-10 09:25:02.600000	1032.8675	0.0000	10.5031	-0.824606	4.9259	5.7391	159	1	383
2	1	20	2192	2025-03-10 09:25:02.628571	1037.6711	0.0000	10.7237	-0.850267	4.8036	5.5404	159	0	382
2	1	20	2193	2025-03-10 09:25:02.657143	1040.6469	0.0000	10.9554	-0.914313	2.9757	3.1600	157	1	385
2	1	20	2194	2025-03-10 09:25:02.685714	1043.5787	0.0000	11.0826	-0.958311	2.9318	3.8528	155	2	384
2	1	20	2195	2025-03-10 09:25:02.714286	1046.3185	0.0000	11.0380	-0.928031	2.7398	4.2590	156	2	381
2	1	20	2196	2025-03-10 09:25:02.742857	1047.6019	0.0000	10.7044	-1.000310	1.2834	3.1782	157	1	380
2	1	20	2197	2025-03-10 09:25:02.771429	1052.0634	0.0000	10.8484	-0.911968	4.4615	5.8142	157	2	377
2	1	20	2198	2025-03-10 09:25:02.800000	1054.8612	0.0000	10.7948	-0.924146	2.7978	3.9235	157	1	379
2	1	20	2199	2025-03-10 09:25:02.828571	1056.6591	0.0000	10.5385	-0.890319	1.7980	3.2049	157	1	381
2	1	20	2200	2025-03-10 09:25:02.857143	1061.0716	0.0000	10.1509	-0.878860	4.4125	3.8995	159	1	380
2	1	20	2201	2025-03-10 09:25:02.885714	1065.4758	0.0000	10.8152	-0.902327	4.4042	6.4202	160	0	378
2	1	20	2202	2025-03-10 09:25:02.914286	1069.1637	0.0000	10.8109	-0.944378	3.6879	5.9893	160	0	379
2	1	20	2203	2025-03-10 09:25:02.942857	1071.3416	0.0000	11.1782	-0.845376	2.1779	3.0406	161	0	380
2	1	20	2204	2025-03-10 09:25:02.971429	1073.5956	0.0000	11.4111	-0.748185	2.2540	2.2890	161	1	381
2	1	20	2205	2025-03-10 09:25:03.000000	1077.5478	0.0000	11.9860	-0.705210	3.9522	3.0615	160	2	383
2	1	20	2206	2025-03-10 09:25:03.028571	1084.7709	0.0000	12.0300	-0.710648	7.2231	5.7954	161	3	384
2	1	20	2207	2025-03-10 09:25:03.057143	1090.1162	0.0000	12.1964	-0.640896	5.3453	4.4441	160	4	387
2	1	20	2208	2025-03-10 09:25:03.085714	1091.9112	0.0000	12.1816	-0.668567	1.7950	1.5209	160	3	384
2	1	20	2209	2025-03-10 09:25:03.114286	1096.1174	0.0000	11.9721	-0.602670	4.2062	2.8835	161	4	385
2	1	20	2210	2025-03-10 09:25:03.142857	1101.5600	0.0000	12.5634	-0.557584	5.4426	1.8909	163	3	386
2	1	20	2211	2025-03-10 09:25:03.171429	1107.1777	0.0000	13.1289	-0.532575	5.6177	4.0740	164	2	385
2	1	20	2212	2025-03-10 09:25:03.200000	1110.8533	0.0000	13.3679	-0.519640	3.6756	1.7123	164	2	386
2	1	20	2213	2025-03-10 09:25:03.228571	1115.9027	0.0000	13.7896	-0.537330	5.0494	3.3206	162	3	383
2	1	20	2214	2025-03-10 09:25:03.257143	1122.8821	0.0000	13.2296	-0.512788	6.9793	3.4869	164	2	381
2	1	20	2215	2025-03-10 09:25:03.285714	1131.0037	0.0000	13.6204	-0.490662	8.1216	4.0924	163	2	382
2	1	20	2216	2025-03-10 09:25:03.314286	1136.4653	0.0000	13.7778	-0.495901	5.4616	2.2066	165	3	381
2	1	20	2217	2025-03-10 09:25:03.342857	1141.0973	0.0000	13.5500	-0.438274	4.6320	1.3850	165	2	379
2	1	20	2218	2025-03-10 09:25:03.371429	1147.3575	0.0000	13.8271	-0.456839	6.2602	2.7174	167	1	378
2	1	20	2219	2025-03-10 09:25:03.400000	1152.4812	0.0000	13.7867	-0.499940	5.1237	2.1175	166	0	379
2	1	20	2220	2025-03-10 09:25:03.428571	1158.0824	0.0000	13.8917	-0.509643	5.6012	3.1133	167	0	381
2	1	20	2221	2025-03-10 09:25:03.457143	1164.4145	0.0000	14.3959	-0.569677	6.3321	3.2805	169	1	379
2	1	20	2222	2025-03-10 09:25:03.485714	1168.5875	0.0000	14.0169	-0.611056	4.1730	2.7123	169	0	380
2	1	20	2223	2025-03-10 09:25:03.514286	1172.7536	0.0000	13.8852	-0.660349	4.1661	3.5807	169	0	382
2	1	20	2224	2025-03-10 09:25:03.542857	1178.7428	0.0000	13.2786	-0.601110	5.9893	3.5976	170	0	384
2	1	20	2225	2025-03-10 09:25:03.571429	1177.9269	0.0000	13.0492	-0.557399	-0.8159	0.4187	170	0	382
2	1	20	2226	2025-03-10 09:25:03.600000	1184.5785	0.0000	12.8992	-0.529990	6.6516	3.9484	170	1	385
2	1	20	2227	2025-03-10 09:25:03.628571	1187.9997	0.0000	12.5877	-0.540938	3.4212	2.2425	171	2	383
2	1	20	2228	2025-03-10 09:25:03.657143	1191.7026	0.0000	12.4937	-0.560876	3.7030	3.9006	173	1	386
2	1	20	2229	2025-03-10 09:25:03.685714	1198.4529	0.0000	12.2631	-0.531914	6.7503	4.0181	175	1	387
2	1	20	2230	2025-03-10 09:25:03.714286	1205.0908	0.0000	12.4271	-0.528912	6.6379	4.4892	174	2	387
2	1	20	2231	2025-03-10 09:25:03.742857	1206.8969	0.0000	12.4266	-0.445195	1.8060	0.7567	174	2	385
2	1	20	2232	2025-03-10 09:25:03.771429	1214.4355	0.0000	12.6169	-0.468187	7.5386	3.4155	174	1	387
2	1	20	2233	2025-03-10 09:25:03.800000	1218.8229	0.0000	12.1689	-0.424142	4.3874	1.7994	173	2	385
2	1	20	2234	2025-03-10 09:25:03.828571	1219.4516	0.0870	12.4273	-0.474984	0.6287	0.0870	175	1	384
2	1	20	2235	2025-03-10 09:25:03.857143	1223.7848	0.0000	12.1768	-0.500762	4.3333	2.3176	173	2	381
2	1	20	2236	2025-03-10 09:25:03.885714	1229.8602	0.0000	12.4047	-0.524561	6.0754	3.6769	174	2	384
2	1	20	2237	2025-03-10 09:25:03.914286	1238.8396	0.0000	12.2400	-0.508758	8.9794	5.4123	172	3	386
2	1	20	2238	2025-03-10 09:25:03.942857	1241.9057	0.0000	12.6438	-0.584132	3.0661	0.8960	172	3	383
2	1	20	2239	2025-03-10 09:25:03.971429	1243.1041	0.0513	12.5156	-0.524895	1.1984	0.0513	173	2	383
2	1	20	2240	2025-03-10 09:25:04.000000	1249.6989	0.0000	12.5661	-0.599509	6.5949	4.5806	171	1	386
2	1	20	2241	2025-03-10 09:25:04.028571	1253.9097	0.0000	12.2821	-0.595487	4.2107	4.3026	169	2	387
2	1	20	2242	2025-03-10 09:25:04.057143	1260.1156	0.0000	12.6885	-0.616211	6.2059	4.5953	169	1	384
2	1	20	2243	2025-03-10 09:25:04.085714	1265.1670	0.0000	12.5766	-0.645760	5.0514	3.7567	170	0	382
2	1	20	2244	2025-03-10 09:25:04.114286	1270.7039	0.0000	12.9506	-0.695066	5.5369	3.7463	169	0	383
2	1	20	2245	2025-03-10 09:25:04.142857	1272.5184	0.0000	13.1785	-0.711744	1.8145	1.6634	167	0	382
2	1	20	2246	2025-03-10 09:25:04.171429	1276.6434	0.0000	13.3832	-0.780790	4.1251	4.0622	165	1	379
2	1	20	2247	2025-03-10 09:25:04.200000	1281.2377	0.0000	13.7538	-0.820864	4.5943	4.0369	163	0	379
2	1	20	2248	2025-03-10 09:25:04.228571	1283.7603	0.0000	13.3083	-0.854311	2.5226	2.1058	163	0	379
2	1	20	2249	2025-03-10 09:25:04.257143	1286.9254	0.0000	12.6768	-0.894968	3.1651	3.9871	164	0	378
2	1	20	2250	2025-03-10 09:25:04.285714	1290.5242	0.0000	12.8634	-0.896572	3.5988	4.5353	165	0	381
2	1	20	2251	2025-03-10 09:25:04.314286	1295.1145	0.0000	12.3589	-0.833968	4.5903	4.3114	166	0	384
2	1	20	2252	2025-03-10 09:25:04.342857	1299.3506	0.0000	12.3186	-0.834091	4.2360	4.9933	167	0	387
2	1	20	2253	2025-03-10 09:25:04.371429	1304.9030	0.0000	13.0472	-0.786131	5.5524	5.6547	165	0	388
2	1	20	2254	2025-03-10 09:25:04.400000	1306.7426	0.0000	13.6241	-0.741972	1.8396	2.2136	163	1	386
2	1	20	2255	2025-03-10 09:25:04.428571	1311.2734	0.0000	13.8022	-0.808629	4.5307	4.8618	163	0	385
2	1	20	2256	2025-03-10 09:25:04.457143	1315.9835	0.0000	14.4148	-0.833962	4.7101	4.5662	163	0	387
2	1	20	2257	2025-03-10 09:25:04.485714	1321.5305	0.0000	14.2348	-0.906945	5.5470	6.2277	161	0	390
2	1	20	2258	2025-03-10 09:25:04.514286	1325.9805	0.0000	14.2117	-0.999252	4.4500	6.8493	160	0	391
2	1	20	2259	2025-03-10 09:25:04.542857	1330.8672	0.0000	14.2790	-1.000152	4.8867	7.3879	162	1	392
2	1	20	2260	2025-03-10 09:25:04.571429	1334.8375	0.0000	14.2614	-0.986068	3.9703	5.6665	163	2	393
2	1	20	2261	2025-03-10 09:25:04.600000	1339.8919	0.0000	14.4338	-0.921979	5.0544	5.7112	163	3	393
2	1	20	2262	2025-03-10 09:25:04.628571	1345.9179	0.0000	14.1871	-0.942393	6.0260	7.5753	164	3	393
2	1	20	2263	2025-03-10 09:25:04.657143	1347.5555	0.0000	14.0659	-0.948484	1.6376	2.1844	162	2	396
2	1	20	2264	2025-03-10 09:25:04.685714	1350.8855	0.0000	13.5049	-0.943162	3.3300	4.9710	162	1	398
2	1	20	2265	2025-03-10 09:25:04.714286	1352.5283	0.0000	13.2803	-0.947960	1.6428	1.5094	164	1	397
2	1	20	2266	2025-03-10 09:25:04.742857	1355.6468	0.0000	13.2219	-0.941610	3.1185	4.2444	165	1	400
2	1	20	2267	2025-03-10 09:25:04.771429	1359.9450	0.0000	13.1417	-0.890939	4.2982	4.9703	164	2	400
2	1	20	2268	2025-03-10 09:25:04.800000	1364.1123	0.0000	13.2784	-0.979415	4.1673	4.9713	166	1	397
2	1	20	2269	2025-03-10 09:25:04.828571	1368.3703	0.0000	13.0667	-1.015025	4.2581	6.0901	167	1	396
2	1	20	2270	2025-03-10 09:25:04.857143	1371.4671	0.0000	13.0079	-1.011752	3.0968	5.8586	166	2	399
2	1	20	2271	2025-03-10 09:25:04.885714	1375.7323	0.0000	12.8479	-0.947363	4.2652	6.3260	167	3	400
2	1	20	2272	2025-03-10 09:25:04.914286	1379.5093	0.0000	12.8158	-1.012428	3.7770	8.2246	166	3	400
2	1	20	2273	2025-03-10 09:25:04.942857	1382.3717	0.0000	12.7896	-1.034167	2.8624	5.7683	168	2	398
2	1	20	2274	2025-03-10 09:25:04.971429	1384.6520	0.0000	12.8169	-1.133166	2.2804	3.1363	169	3	396
2	1	20	2275	2025-03-10 09:25:05.000000	1385.5015	0.0000	13.4140	-1.149603	0.8495	2.3396	169	4	395
2	1	20	2276	2025-03-10 09:25:05.028571	1388.6498	0.0000	13.6861	-1.108550	3.1482	7.4518	170	3	395
2	1	20	2277	2025-03-10 09:25:05.057143	1389.8818	0.0000	14.0535	-1.116502	1.2320	4.8507	171	4	393
2	1	20	2278	2025-03-10 09:25:05.085714	1391.5193	0.0000	14.2633	-1.128870	1.6374	1.0974	172	5	393
2	1	20	2279	2025-03-10 09:25:05.114286	1394.8572	0.0000	14.1522	-1.118271	3.3379	6.2197	170	6	390
2	1	20	2280	2025-03-10 09:25:05.142857	1397.3657	0.0000	13.9028	-1.082614	2.5085	4.7258	171	5	393
2	1	20	2281	2025-03-10 09:25:05.171429	1399.1226	0.0000	14.0551	-1.012653	1.7569	4.8555	170	6	392
2	1	20	2282	2025-03-10 09:25:05.200000	1402.7371	0.0000	14.0074	-1.069155	3.6145	6.8396	171	6	391
2	1	20	2283	2025-03-10 09:25:05.228571	1406.3630	0.0000	14.0346	-1.127447	3.6259	4.9437	173	5	388
2	1	20	2284	2025-03-10 09:25:05.257143	1408.9855	0.0000	14.2117	-1.048739	2.6225	4.5381	173	6	390
2	1	20	2285	2025-03-10 09:25:05.285714	1411.5728	0.0000	13.7787	-1.116124	2.5873	7.4613	174	6	391
2	1	20	2286	2025-03-10 09:25:05.314286	1413.9428	0.0000	13.8565	-1.191748	2.3700	8.0869	172	6	390
2	1	20	2287	2025-03-10 09:25:05.342857	1416.8485	0.0000	13.7053	-1.258991	2.9056	5.9449	171	5	389
2	1	20	2288	2025-03-10 09:25:05.371429	1418.6984	0.0000	13.3800	-1.200622	1.8500	5.0104	170	5	389
2	1	20	2289	2025-03-10 09:25:05.400000	1421.4989	0.0000	13.4097	-1.202608	2.8004	5.8074	168	4	390
2	1	20	2290	2025-03-10 09:25:05.428571	1421.5641	0.0000	13.2742	-1.246295	0.0652	0.8363	169	3	391
2	1	20	2291	2025-03-10 09:25:05.457143	1423.3525	0.0000	13.4492	-1.247384	1.7885	5.1232	168	4	390
2	1	20	2292	2025-03-10 09:25:05.485714	1424.9035	0.0000	13.6262	-1.242884	1.5510	6.3153	166	4	392
2	1	20	2293	2025-03-10 09:25:05.514286	1428.6067	0.0000	13.7464	-1.203384	3.7032	6.9575	166	3	391
2	1	20	2294	2025-03-10 09:25:05.542857	1430.4250	0.0000	13.8831	-1.218256	1.8183	5.3756	166	2	393
2	1	20	2295	2025-03-10 09:25:05.571429	1433.2607	0.0000	14.1515	-1.240275	2.8357	7.2834	166	1	394
2	1	20	2296	2025-03-10 09:25:05.600000	1436.7691	0.0000	14.0264	-1.198078	3.5084	8.5461	164	2	397
2	1	20	2297	2025-03-10 09:25:05.628571	1440.4084	0.0000	13.9990	-1.159434	3.6393	6.1535	164	2	398
2	1	20	2298	2025-03-10 09:25:05.657143	1440.8840	0.0000	14.5031	-1.207586	0.4756	2.5923	165	2	400
2	1	20	2299	2025-03-10 09:25:05.685714	1441.4470	0.0000	14.7076	-1.269551	0.5630	2.9261	164	3	400
2	1	20	2300	2025-03-10 09:25:05.714286	1443.0235	0.0000	14.6371	-1.289028	1.5764	6.6995	164	2	400
2	1	20	2301	2025-03-10 09:25:05.742857	1445.3622	0.0000	14.8107	-1.284505	2.3388	6.3985	165	1	398
2	1	20	2302	2025-03-10 09:25:05.771429	1447.9903	0.0000	15.0494	-1.197909	2.6280	4.0923	167	1	399
2	1	20	2303	2025-03-10 09:25:05.800000	1450.2481	0.0000	14.4706	-1.136315	2.2578	6.9950	168	2	398
2	1	20	2304	2025-03-10 09:25:05.828571	1452.6990	0.0000	14.7762	-1.179865	2.4510	6.7484	167	1	400
2	1	20	2305	2025-03-10 09:25:05.857143	1455.3939	0.0000	15.0164	-1.208232	2.6948	7.2771	168	2	400
2	1	20	2306	2025-03-10 09:25:05.885714	1457.7027	0.0000	14.9460	-1.214583	2.3088	6.3986	166	2	400
2	1	20	2307	2025-03-10 09:25:05.914286	1458.7701	0.0000	14.5869	-1.241216	1.0674	2.5935	167	2	400
2	1	20	2308	2025-03-10 09:25:05.942857	1462.4328	0.0000	14.4296	-1.220824	3.6627	6.3179	165	2	398
2	1	20	2309	2025-03-10 09:25:05.971429	1464.4043	0.0000	13.9299	-1.208090	1.9715	5.1243	163	3	399
2	1	20	2310	2025-03-10 09:25:06.000000	1466.1314	0.0000	14.2978	-1.221363	1.7271	3.5144	162	3	396
2	1	20	2311	2025-03-10 09:25:06.028571	1468.0140	0.0000	13.9904	-1.221955	1.8826	5.2525	163	3	397
2	1	20	2312	2025-03-10 09:25:06.057143	1470.0519	0.0000	13.9908	-1.237282	2.0379	5.7799	161	4	395
2	1	20	2313	2025-03-10 09:25:06.085714	1471.3183	0.0000	13.7133	-1.292739	1.2664	6.2793	159	4	393
2	1	20	2314	2025-03-10 09:25:06.114286	1473.6651	0.0000	13.6054	-1.269766	2.3468	8.8413	161	3	391
2	1	20	2315	2025-03-10 09:25:06.142857	1476.7453	0.0000	12.8705	-1.233577	3.0802	9.1545	163	2	390
2	1	20	2316	2025-03-10 09:25:06.171429	1478.0457	0.0000	12.6078	-1.333234	1.3004	5.4039	165	3	390
2	1	20	2317	2025-03-10 09:25:06.200000	1478.8018	0.0000	12.7689	-1.330663	0.7561	5.9773	166	2	390
